date;time;severity;message;
2023-05-26;23:48:37.326;DriverRead;MBDRV: Requesting item='running_data', slave=247, addr=35100, func=3 (read holding registers), count=121;
2023-05-26;23:48:37.326;DriverVerbose;MBDRV: sent 8 bytes (F7,03,89,1C,00,79,7B,24);
2023-05-26;23:48:37.576;DriverVerbose;MBDRV: res=0, received 247 bytes (F7,03,F2,18,0C,07,0F,2A,0E,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,09,65,00,05,13,8A,00,00,00,01,09,6E,00,06,13,8B,00,00,00,02,09,5D,00,06,13,8B,00,00,00,01,00,01,00,00,00,07,FF,FF,FF,C5,00,00,00,00,00,00,00,00,09,5D,00,02,00,00,00,01,00,00,00,00,09,64,00,03,00,00,00,01,00,00,00,00,09,5D,00,02,00,00,00,01,00,00,00,00,00,00,00,25,00,00,00,0E,00,00,00,0A,00,00,00,01,00,00,00,41,00,01,00,CA,00,00,00,C5,40,20,;
2023-05-26;23:48:37.576;DriverRead;MBDRV: Response to read command OK (res=0, item='running_data', slave=247, addr=65535, func=3 (read holding registers), count=121, val1=0x180C, val2=0x070F;
2023-05-26;23:48:37.576;DriverRead;MBDRV: Requesting item='external_comm_data', slave=247, addr=36003, func=3 (read holding registers), count=40;
2023-05-26;23:48:37.576;DriverVerbose;MBDRV: sent 8 bytes (F7,03,8C,A3,00,28,8B,F0);
2023-05-26;23:48:37.676;DriverVerbose;MBDRV: res=0, received 85 bytes (F7,03,50,00,00,00,01,FF,DB,FF,F4,FF,F7,FF,C5,01,FF,FF,3E,FF,AF,FF,C9,FF,8E,13,8B,41,20,00,00,48,8E,7C,40,FF,FF,FF,DB,FF,FF,FF,F4,FF,FF,FF,F7,FF,FF,FF,C5,00,00,00,B4,00,00,00,A0,00,00,00,AB,00,00,01,FF,FF,FF,FF,42,FF,FF,FF,64,FF,FF,FF,57,FF,FF,FD,FD,DF,FD);
2023-05-26;23:48:37.676;DriverRead;MBDRV: Response to read command OK (res=0, item='external_comm_data', slave=247, addr=65535, func=3 (read holding registers), count=40, val1=0x0000, val2=0x0001;
2023-05-26;23:48:37.676;DriverRead;MBDRV: Requesting item='BMS', slave=247, addr=37002, func=3 (read holding registers), count=22;
2023-05-26;23:48:37.676;DriverVerbose;MBDRV: sent 8 bytes (F7,03,90,8A,00,16,DC,78);
2023-05-26;23:48:37.776;DriverVerbose;MBDRV: res=0, received 49 bytes (F7,03,2C,00,00,00,00,00,00,00,01,10,00,00,00,00,00,00,00,00,00,01,01,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,96,9C);
2023-05-26;23:48:37.776;DriverRead;MBDRV: Response to read command OK (res=0, item='BMS', slave=247, addr=65535, func=3 (read holding registers), count=22, val1=0x0000, val2=0x0000;
2023-05-26;23:48:37.826;DriverRead;MBDRV: Requesting item='running_data', slave=247, addr=35100, func=3 (read holding registers), count=121;
2023-05-26;23:48:37.826;DriverVerbose;MBDRV: sent 8 bytes (F7,03,89,1C,00,79,7B,24);
2023-05-26;23:48:38.076;DriverVerbose;MBDRV: res=0, received 247 bytes (F7,03,F2,18,0C,07,0F,2A,0F,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,09,61,00,05,13,8B,00,00,00,02,09,6A,00,06,13,8B,00,00,00,02,09,5D,00,06,13,8B,00,00,00,01,00,01,00,00,00,07,FF,FF,FF,C2,00,00,00,00,00,00,00,00,09,5E,00,02,00,00,00,01,00,00,00,00,09,64,00,03,00,00,00,01,00,00,00,00,09,5C,00,02,00,00,00,01,00,00,00,00,00,00,00,2A,00,00,00,0F,00,00,00,0A,00,00,00,01,00,00,00,44,00,01,00,CA,00,00,00,C5,40,20,;
2023-05-26;23:48:38.076;DriverRead;MBDRV: Response to read command OK (res=0, item='running_data', slave=247, addr=65535, func=3 (read holding registers), count=121, val1=0x180C, val2=0x070F;
2023-05-26;23:48:38.076;DriverRead;MBDRV: Requesting item='external_comm_data', slave=247, addr=36003, func=3 (read holding registers), count=40;
2023-05-26;23:48:38.076;DriverVerbose;MBDRV: sent 8 bytes (F7,03,8C,A3,00,28,8B,F0);
2023-05-26;23:48:38.176;DriverVerbose;MBDRV: res=0, received 85 bytes (F7,03,50,00,00,00,01,FF,D8,FF,F3,FF,F7,FF,C2,01,FE,FF,3C,FF,AC,FF,C8,FF,8C,13,8B,41,20,00,00,48,8E,7C,40,FF,FF,FF,D8,FF,FF,FF,F3,FF,FF,FF,F7,FF,FF,FF,C2,00,00,00,B4,00,00,00,9E,00,00,00,AA,00,00,01,FE,FF,FF,FF,42,FF,FF,FF,65,FF,FF,FF,57,FF,FF,FD,FD,E7,D7);
2023-05-26;23:48:38.176;DriverRead;MBDRV: Response to read command OK (res=0, item='external_comm_data', slave=247, addr=65535, func=3 (read holding registers), count=40, val1=0x0000, val2=0x0001;
2023-05-26;23:48:38.176;DriverRead;MBDRV: Requesting item='BMS', slave=247, addr=37002, func=3 (read holding registers), count=22;
2023-05-26;23:48:38.176;DriverVerbose;MBDRV: sent 8 bytes (F7,03,90,8A,00,16,DC,78);
2023-05-26;23:48:38.276;DriverVerbose;MBDRV: res=0, received 49 bytes (F7,03,2C,00,00,00,00,00,00,00,01,10,00,00,00,00,00,00,00,00,00,01,01,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,96,9C);
2023-05-26;23:48:38.276;DriverRead;MBDRV: Response to read command OK (res=0, item='BMS', slave=247, addr=65535, func=3 (read holding registers), count=22, val1=0x0000, val2=0x0000;
2023-05-26;23:48:38.326;DriverRead;MBDRV: Requesting item='running_data', slave=247, addr=35100, func=3 (read holding registers), count=121;
2023-05-26;23:48:38.326;DriverVerbose;MBDRV: sent 8 bytes (F7,03,89,1C,00,79,7B,24);
2023-05-26;23:48:38.576;DriverVerbose;MBDRV: res=0, received 247 bytes (F7,03,F2,18,0C,07,0F,2A,0F,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,09,65,00,05,13,8B,00,00,00,01,09,6A,00,06,13,8A,00,00,00,02,09,5D,00,06,13,8B,00,00,00,02,00,01,00,00,00,08,FF,FF,FF,C2,00,00,00,00,00,00,00,00,09,5D,00,01,00,00,00,01,00,00,00,00,09,64,00,03,00,00,00,01,00,00,00,01,09,5C,00,02,00,00,00,01,00,00,00,00,00,00,00,29,00,00,00,0E,00,00,00,0B,00,00,00,01,00,00,00,45,00,01,00,CA,00,00,00,C5,40,20,;
2023-05-26;23:48:38.576;DriverRead;MBDRV: Response to read command OK (res=0, item='running_data', slave=247, addr=65535, func=3 (read holding registers), count=121, val1=0x180C, val2=0x070F;
2023-05-26;23:48:38.576;DriverRead;MBDRV: Requesting item='external_comm_data', slave=247, addr=36003, func=3 (read holding registers), count=40;
2023-05-26;23:48:38.576;DriverVerbose;MBDRV: sent 8 bytes (F7,03,8C,A3,00,28,8B,F0);
2023-05-26;23:48:38.676;DriverVerbose;MBDRV: res=0, received 85 bytes (F7,03,50,00,00,00,01,FF,DB,FF,F4,FF,F7,FF,C5,02,01,FF,2E,FF,AB,FF,C8,FF,86,13,8B,41,20,00,00,48,8E,7C,40,FF,FF,FF,DB,FF,FF,FF,F4,FF,FF,FF,F7,FF,FF,FF,C5,00,00,00,B5,00,00,00,9F,00,00,00,AB,00,00,02,01,FF,FF,FF,42,FF,FF,FF,65,FF,FF,FF,57,FF,FF,FD,FD,25,9E);
2023-05-26;23:48:38.676;DriverRead;MBDRV: Response to read command OK (res=0, item='external_comm_data', slave=247, addr=65535, func=3 (read holding registers), count=40, val1=0x0000, val2=0x0001;
2023-05-26;23:48:38.676;DriverRead;MBDRV: Requesting item='BMS', slave=247, addr=37002, func=3 (read holding registers), count=22;
2023-05-26;23:48:38.676;DriverVerbose;MBDRV: sent 8 bytes (F7,03,90,8A,00,16,DC,78);
2023-05-26;23:48:38.776;DriverVerbose;MBDRV: res=0, received 49 bytes (F7,03,2C,00,00,00,00,00,00,00,01,10,00,00,00,00,00,00,00,00,00,01,01,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,96,9C);
2023-05-26;23:48:38.776;DriverRead;MBDRV: Response to read command OK (res=0, item='BMS', slave=247, addr=65535, func=3 (read holding registers), count=22, val1=0x0000, val2=0x0000;
2023-05-26;23:48:38.826;DriverRead;MBDRV: Requesting item='running_data', slave=247, addr=35100, func=3 (read holding registers), count=121;
2023-05-26;23:48:38.826;DriverVerbose;MBDRV: sent 8 bytes (F7,03,89,1C,00,79,7B,24);
2023-05-26;23:48:39.076;DriverVerbose;MBDRV: res=0, received 247 bytes (F7,03,F2,18,0C,07,0F,2A,10,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,09,65,00,05,13,8A,00,00,00,01,09,6A,00,06,13,8A,00,00,00,02,09,5D,00,06,13,8B,00,00,00,01,00,01,00,00,00,07,FF,FF,FF,C7,00,00,00,00,00,00,00,00,09,5E,00,02,00,00,00,01,00,00,00,00,09,64,00,03,00,00,00,01,00,00,00,01,09,5C,00,02,00,00,00,01,00,00,00,00,00,00,00,25,00,00,00,0C,00,00,00,0A,00,00,00,01,00,00,00,3F,00,01,00,CA,00,00,00,C5,40,20,;
2023-05-26;23:48:39.076;DriverRead;MBDRV: Response to read command OK (res=0, item='running_data', slave=247, addr=65535, func=3 (read holding registers), count=121, val1=0x180C, val2=0x070F;
2023-05-26;23:48:39.076;DriverRead;MBDRV: Requesting item='external_comm_data', slave=247, addr=36003, func=3 (read holding registers), count=40;
2023-05-26;23:48:39.076;DriverVerbose;MBDRV: sent 8 bytes (F7,03,8C,A3,00,28,8B,F0);
2023-05-26;23:48:39.176;DriverVerbose;MBDRV: res=0, received 85 bytes (F7,03,50,00,00,00,01,FF,DC,FF,F4,FF,F7,FF,C6,02,01,FF,36,FF,AF,FF,CB,FF,8B,13,8B,41,20,00,00,48,8E,7C,40,FF,FF,FF,DC,FF,FF,FF,F4,FF,FF,FF,F7,FF,FF,FF,C6,00,00,00,B4,00,00,00,A0,00,00,00,AC,00,00,02,01,FF,FF,FF,42,FF,FF,FF,65,FF,FF,FF,57,FF,FF,FD,FD,D5,49);
2023-05-26;23:48:39.176;DriverRead;MBDRV: Response to read command OK (res=0, item='external_comm_data', slave=247, addr=65535, func=3 (read holding registers), count=40, val1=0x0000, val2=0x0001;
2023-05-26;23:48:39.176;DriverRead;MBDRV: Requesting item='BMS', slave=247, addr=37002, func=3 (read holding registers), count=22;
2023-05-26;23:48:39.176;DriverVerbose;MBDRV: sent 8 bytes (F7,03,90,8A,00,16,DC,78);
2023-05-26;23:48:39.276;DriverVerbose;MBDRV: res=0, received 49 bytes (F7,03,2C,00,00,00,00,00,00,00,01,10,00,00,00,00,00,00,00,00,00,01,01,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,96,9C);
2023-05-26;23:48:39.276;DriverRead;MBDRV: Response to read command OK (res=0, item='BMS', slave=247, addr=65535, func=3 (read holding registers), count=22, val1=0x0000, val2=0x0000;
2023-05-26;23:48:39.326;DriverRead;MBDRV: Requesting item='running_data', slave=247, addr=35100, func=3 (read holding registers), count=121;
2023-05-26;23:48:39.326;DriverVerbose;MBDRV: sent 8 bytes (F7,03,89,1C,00,79,7B,24);
2023-05-26;23:48:39.576;DriverVerbose;MBDRV: res=0, received 247 bytes (F7,03,F2,18,0C,07,0F,2A,11,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,09,61,00,05,13,8A,00,00,00,02,09,6E,00,06,13,8B,00,00,00,02,09,61,00,06,13,8B,00,00,00,02,00,01,00,00,00,07,FF,FF,FF,C6,00,00,00,00,00,00,00,00,09,5E,00,01,00,00,00,01,00,00,00,00,09,64,00,03,00,00,00,01,00,00,00,00,09,5D,00,02,00,00,00,01,00,00,00,00,00,00,00,26,00,00,00,0E,00,00,00,0B,00,00,00,00,00,00,00,41,00,01,00,CA,00,00,00,C5,40,20,;
2023-05-26;23:48:39.576;DriverRead;MBDRV: Response to read command OK (res=0, item='running_data', slave=247, addr=65535, func=3 (read holding registers), count=121, val1=0x180C, val2=0x070F;
2023-05-26;23:48:39.576;DriverRead;MBDRV: Requesting item='external_comm_data', slave=247, addr=36003, func=3 (read holding registers), count=40;
2023-05-26;23:48:39.576;DriverVerbose;MBDRV: sent 8 bytes (F7,03,8C,A3,00,28,8B,F0);
2023-05-26;23:48:39.676;DriverVerbose;MBDRV: res=0, received 85 bytes (F7,03,50,00,00,00,01,FF,DA,FF,F4,FF,F8,FF,C5,02,00,FF,3D,FF,AF,FF,CA,FF,8E,13,8B,41,20,00,00,48,8E,7C,40,FF,FF,FF,DA,FF,FF,FF,F4,FF,FF,FF,F8,FF,FF,FF,C5,00,00,00,B4,00,00,00,9F,00,00,00,AB,00,00,02,00,FF,FF,FF,42,FF,FF,FF,65,FF,FF,FF,57,FF,FF,FD,FD,2D,46);
2023-05-26;23:48:39.676;DriverRead;MBDRV: Response to read command OK (res=0, item='external_comm_data', slave=247, addr=65535, func=3 (read holding registers), count=40, val1=0x0000, val2=0x0001;
2023-05-26;23:48:39.676;DriverRead;MBDRV: Requesting item='BMS', slave=247, addr=37002, func=3 (read holding registers), count=22;
2023-05-26;23:48:39.676;DriverVerbose;MBDRV: sent 8 bytes (F7,03,90,8A,00,16,DC,78);
2023-05-26;23:48:39.776;DriverVerbose;MBDRV: res=0, received 49 bytes (F7,03,2C,00,00,00,00,00,00,00,01,10,00,00,00,00,00,00,00,00,00,01,01,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,96,9C);
2023-05-26;23:48:39.776;DriverRead;MBDRV: Response to read command OK (res=0, item='BMS', slave=247, addr=65535, func=3 (read holding registers), count=22, val1=0x0000, val2=0x0000;
2023-05-26;23:48:39.826;DriverRead;MBDRV: Requesting item='running_data', slave=247, addr=35100, func=3 (read holding registers), count=121;
2023-05-26;23:48:39.826;DriverVerbose;MBDRV: sent 8 bytes (F7,03,89,1C,00,79,7B,24);
2023-05-26;23:48:40.076;DriverVerbose;MBDRV: res=0, received 247 bytes (F7,03,F2,18,0C,07,0F,2A,11,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,09,65,00,05,13,8B,00,00,00,01,09,6A,00,06,13,8A,00,00,00,02,09,5D,00,06,13,8A,00,00,00,01,00,01,00,00,00,07,FF,FF,FF,C5,00,00,00,00,00,00,00,00,09,5D,00,02,00,00,00,01,00,00,00,00,09,64,00,03,00,00,00,01,00,00,00,00,09,5C,00,02,00,00,00,01,00,00,00,00,00,00,00,27,00,00,00,0E,00,00,00,09,00,00,00,01,00,00,00,41,00,01,00,CA,00,00,00,C5,40,20,;
2023-05-26;23:48:40.076;DriverRead;MBDRV: Response to read command OK (res=0, item='running_data', slave=247, addr=65535, func=3 (read holding registers), count=121, val1=0x180C, val2=0x070F;
2023-05-26;23:48:40.076;DriverRead;MBDRV: Requesting item='external_comm_data', slave=247, addr=36003, func=3 (read holding registers), count=40;
2023-05-26;23:48:40.076;DriverVerbose;MBDRV: sent 8 bytes (F7,03,8C,A3,00,28,8B,F0);
2023-05-26;23:48:40.176;DriverVerbose;MBDRV: res=0, received 85 bytes (F7,03,50,00,00,00,01,FF,DC,FF,F4,FF,F7,FF,C6,01,FD,FF,38,FF,B0,FF,CA,FF,8D,13,8B,41,20,00,00,48,8E,7C,40,FF,FF,FF,DC,FF,FF,FF,F4,FF,FF,FF,F7,FF,FF,FF,C6,00,00,00,B4,00,00,00,9F,00,00,00,AA,00,00,01,FD,FF,FF,FF,42,FF,FF,FF,65,FF,FF,FF,57,FF,FF,FD,FD,9E,AC);
2023-05-26;23:48:40.176;DriverRead;MBDRV: Response to read command OK (res=0, item='external_comm_data', slave=247, addr=65535, func=3 (read holding registers), count=40, val1=0x0000, val2=0x0001;
2023-05-26;23:48:40.176;DriverRead;MBDRV: Requesting item='BMS', slave=247, addr=37002, func=3 (read holding registers), count=22;
2023-05-26;23:48:40.176;DriverVerbose;MBDRV: sent 8 bytes (F7,03,90,8A,00,16,DC,78);
2023-05-26;23:48:40.276;DriverVerbose;MBDRV: res=0, received 49 bytes (F7,03,2C,00,00,00,00,00,00,00,01,10,00,00,00,00,00,00,00,00,00,01,01,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,96,9C);
2023-05-26;23:48:40.276;DriverRead;MBDRV: Response to read command OK (res=0, item='BMS', slave=247, addr=65535, func=3 (read holding registers), count=22, val1=0x0000, val2=0x0000;
2023-05-26;23:48:40.326;DriverRead;MBDRV: Requesting item='running_data', slave=247, addr=35100, func=3 (read holding registers), count=121;
2023-05-26;23:48:40.326;DriverVerbose;MBDRV: sent 8 bytes (F7,03,89,1C,00,79,7B,24);
2023-05-26;23:48:40.576;DriverVerbose;MBDRV: res=0, received 247 bytes (F7,03,F2,18,0C,07,0F,2A,12,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,09,61,00,05,13,8B,00,00,00,01,09,6E,00,06,13,8A,00,00,00,02,09,5D,00,06,13,8A,00,00,00,02,00,01,00,00,00,07,FF,FF,FF,C5,00,00,00,00,00,00,00,00,09,65,00,02,00,00,00,01,00,00,00,00,09,60,00,03,00,00,00,01,00,00,00,00,09,5A,00,02,00,00,00,01,00,00,00,00,00,00,00,27,00,00,00,0F,00,00,00,0A,00,00,00,01,00,00,00,41,00,01,00,CA,00,00,00,C5,40,20,;
2023-05-26;23:48:40.576;DriverRead;MBDRV: Response to read command OK (res=0, item='running_data', slave=247, addr=65535, func=3 (read holding registers), count=121, val1=0x180C, val2=0x070F;
2023-05-26;23:48:40.576;DriverRead;MBDRV: Requesting item='external_comm_data', slave=247, addr=36003, func=3 (read holding registers), count=40;
2023-05-26;23:48:40.576;DriverVerbose;MBDRV: sent 8 bytes (F7,03,8C,A3,00,28,8B,F0);
2023-05-26;23:48:40.676;DriverVerbose;MBDRV: res=0, received 85 bytes (F7,03,50,00,00,00,01,FF,DB,FF,F3,FF,F7,FF,C4,01,FE,FF,39,FF,AD,FF,C8,FF,8B,13,8B,41,20,00,00,48,8E,7C,40,FF,FF,FF,DB,FF,FF,FF,F3,FF,FF,FF,F7,FF,FF,FF,C4,00,00,00,B3,00,00,00,9E,00,00,00,AB,00,00,01,FE,FF,FF,FF,42,FF,FF,FF,65,FF,FF,FF,57,FF,FF,FD,FD,4A,46);
2023-05-26;23:48:40.676;DriverRead;MBDRV: Response to read command OK (res=0, item='external_comm_data', slave=247, addr=65535, func=3 (read holding registers), count=40, val1=0x0000, val2=0x0001;
2023-05-26;23:48:40.676;DriverRead;MBDRV: Requesting item='BMS', slave=247, addr=37002, func=3 (read holding registers), count=22;
2023-05-26;23:48:40.676;DriverVerbose;MBDRV: sent 8 bytes (F7,03,90,8A,00,16,DC,78);
2023-05-26;23:48:40.776;DriverVerbose;MBDRV: res=0, received 49 bytes (F7,03,2C,00,00,00,00,00,00,00,01,10,00,00,00,00,00,00,00,00,00,01,01,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,96,9C);
2023-05-26;23:48:40.776;DriverRead;MBDRV: Response to read command OK (res=0, item='BMS', slave=247, addr=65535, func=3 (read holding registers), count=22, val1=0x0000, val2=0x0000;
2023-05-26;23:48:40.826;DriverRead;MBDRV: Requesting item='running_data', slave=247, addr=35100, func=3 (read holding registers), count=121;
2023-05-26;23:48:40.826;DriverVerbose;MBDRV: sent 8 bytes (F7,03,89,1C,00,79,7B,24);
2023-05-26;23:48:41.076;DriverVerbose;MBDRV: res=0, received 247 bytes (F7,03,F2,18,0C,07,0F,2A,12,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,09,61,00,05,13,8B,00,00,00,01,09,6A,00,06,13,8B,00,00,00,02,09,5D,00,06,13,8B,00,00,00,01,00,01,00,00,00,07,FF,FF,FF,C4,00,00,00,00,00,00,00,00,09,5E,00,02,00,00,00,01,00,00,00,00,09,65,00,03,00,00,00,01,00,00,00,01,09,5D,00,02,00,00,00,01,00,00,00,00,00,00,00,26,00,00,00,0E,00,00,00,0A,00,00,00,01,00,00,00,42,00,01,00,CA,00,00,00,C5,40,20,;
2023-05-26;23:48:41.076;DriverRead;MBDRV: Response to read command OK (res=0, item='running_data', slave=247, addr=65535, func=3 (read holding registers), count=121, val1=0x180C, val2=0x070F;
2023-05-26;23:48:41.076;DriverRead;MBDRV: Requesting item='external_comm_data', slave=247, addr=36003, func=3 (read holding registers), count=40;
2023-05-26;23:48:41.076;DriverVerbose;MBDRV: sent 8 bytes (F7,03,8C,A3,00,28,8B,F0);
2023-05-26;23:48:41.176;DriverVerbose;MBDRV: res=0, received 85 bytes (F7,03,50,00,00,00,01,FF,DB,FF,F3,FF,F7,FF,C5,02,00,FF,39,FF,AD,FF,C8,FF,8B,13,8B,41,20,00,00,48,8E,7C,40,FF,FF,FF,DB,FF,FF,FF,F3,FF,FF,FF,F7,FF,FF,FF,C5,00,00,00,B5,00,00,00,A0,00,00,00,AA,00,00,02,00,FF,FF,FF,42,FF,FF,FF,64,FF,FF,FF,57,FF,FF,FD,FC,63,11);
2023-05-26;23:48:41.176;DriverRead;MBDRV: Response to read command OK (res=0, item='external_comm_data', slave=247, addr=65535, func=3 (read holding registers), count=40, val1=0x0000, val2=0x0001;
2023-05-26;23:48:41.176;DriverRead;MBDRV: Requesting item='BMS', slave=247, addr=37002, func=3 (read holding registers), count=22;
2023-05-26;23:48:41.176;DriverVerbose;MBDRV: sent 8 bytes (F7,03,90,8A,00,16,DC,78);
2023-05-26;23:48:41.276;DriverVerbose;MBDRV: res=0, received 49 bytes (F7,03,2C,00,00,00,00,00,00,00,01,10,00,00,00,00,00,00,00,00,00,01,01,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,96,9C);
2023-05-26;23:48:41.276;DriverRead;MBDRV: Response to read command OK (res=0, item='BMS', slave=247, addr=65535, func=3 (read holding registers), count=22, val1=0x0000, val2=0x0000;
2023-05-26;23:48:41.326;DriverRead;MBDRV: Requesting item='running_data', slave=247, addr=35100, func=3 (read holding registers), count=121;
2023-05-26;23:48:41.326;DriverVerbose;MBDRV: sent 8 bytes (F7,03,89,1C,00,79,7B,24);
2023-05-26;23:48:41.576;DriverVerbose;MBDRV: res=0, received 247 bytes (F7,03,F2,18,0C,07,0F,2A,13,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,09,64,00,05,13,8A,00,00,00,02,09,69,00,06,13,8A,00,00,00,02,09,5C,00,06,13,8B,00,00,00,02,00,01,00,00,00,07,FF,FF,FF,C4,00,00,00,00,00,00,00,00,09,5D,00,02,00,00,00,01,00,00,00,00,09,64,00,03,00,00,00,01,00,00,00,01,09,5C,00,02,00,00,00,01,00,00,00,00,00,00,00,29,00,00,00,0D,00,00,00,0B,00,00,00,01,00,00,00,42,00,01,00,CA,00,00,00,C5,40,20,;
2023-05-26;23:48:41.576;DriverRead;MBDRV: Response to read command OK (res=0, item='running_data', slave=247, addr=65535, func=3 (read holding registers), count=121, val1=0x180C, val2=0x070F;
2023-05-26;23:48:41.576;DriverRead;MBDRV: Requesting item='external_comm_data', slave=247, addr=36003, func=3 (read holding registers), count=40;
2023-05-26;23:48:41.576;DriverVerbose;MBDRV: sent 8 bytes (F7,03,8C,A3,00,28,8B,F0);
2023-05-26;23:48:41.676;DriverVerbose;MBDRV: res=0, received 85 bytes (F7,03,50,00,00,00,01,FF,DA,FF,F4,FF,F8,FF,C5,01,FE,FF,3D,FF,AC,FF,C6,FF,8C,13,8B,41,20,00,00,48,8E,7C,40,FF,FF,FF,DA,FF,FF,FF,F4,FF,FF,FF,F8,FF,FF,FF,C5,00,00,00,B4,00,00,00,9F,00,00,00,AA,00,00,01,FE,FF,FF,FF,42,FF,FF,FF,65,FF,FF,FF,57,FF,FF,FD,FD,F3,70);
2023-05-26;23:48:41.676;DriverRead;MBDRV: Response to read command OK (res=0, item='external_comm_data', slave=247, addr=65535, func=3 (read holding registers), count=40, val1=0x0000, val2=0x0001;
2023-05-26;23:48:41.676;DriverRead;MBDRV: Requesting item='BMS', slave=247, addr=37002, func=3 (read holding registers), count=22;
2023-05-26;23:48:41.676;DriverVerbose;MBDRV: sent 8 bytes (F7,03,90,8A,00,16,DC,78);
2023-05-26;23:48:41.776;DriverVerbose;MBDRV: res=0, received 49 bytes (F7,03,2C,00,00,00,00,00,00,00,01,10,00,00,00,00,00,00,00,00,00,01,01,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,96,9C);
2023-05-26;23:48:41.776;DriverRead;MBDRV: Response to read command OK (res=0, item='BMS', slave=247, addr=65535, func=3 (read holding registers), count=22, val1=0x0000, val2=0x0000;
2023-05-26;23:48:41.826;DriverRead;MBDRV: Requesting item='running_data', slave=247, addr=35100, func=3 (read holding registers), count=121;
2023-05-26;23:48:41.826;DriverVerbose;MBDRV: sent 8 bytes (F7,03,89,1C,00,79,7B,24);
2023-05-26;23:48:42.076;DriverVerbose;MBDRV: res=0, received 247 bytes (F7,03,F2,18,0C,07,0F,2A,13,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,09,60,00,05,13,8A,00,00,00,02,09,69,00,06,13,8A,00,00,00,02,09,60,00,06,13,8A,00,00,00,01,00,01,00,00,00,07,FF,FF,FF,C5,00,00,00,00,00,00,00,00,09,5E,00,02,00,00,00,01,00,00,00,00,09,64,00,03,00,00,00,01,00,00,00,00,09,5C,00,02,00,00,00,01,00,00,00,00,00,00,00,28,00,00,00,0E,00,00,00,09,00,00,00,00,00,00,00,42,00,01,00,CA,00,00,00,C5,40,20,;
2023-05-26;23:48:42.076;DriverRead;MBDRV: Response to read command OK (res=0, item='running_data', slave=247, addr=65535, func=3 (read holding registers), count=121, val1=0x180C, val2=0x070F;
2023-05-26;23:48:42.076;DriverRead;MBDRV: Requesting item='external_comm_data', slave=247, addr=36003, func=3 (read holding registers), count=40;
2023-05-26;23:48:42.076;DriverVerbose;MBDRV: sent 8 bytes (F7,03,8C,A3,00,28,8B,F0);
2023-05-26;23:48:42.176;DriverVerbose;MBDRV: res=0, received 85 bytes (F7,03,50,00,00,00,01,FF,DD,FF,F4,FF,F7,FF,C7,02,00,FF,34,FF,AC,FF,CB,FF,8A,13,8B,41,20,00,00,48,8E,7C,40,FF,FF,FF,DD,FF,FF,FF,F4,FF,FF,FF,F7,FF,FF,FF,C7,00,00,00,B4,00,00,00,A0,00,00,00,AA,00,00,02,00,FF,FF,FF,42,FF,FF,FF,63,FF,FF,FF,57,FF,FF,FD,FC,E0,3F);
2023-05-26;23:48:42.176;DriverRead;MBDRV: Response to read command OK (res=0, item='external_comm_data', slave=247, addr=65535, func=3 (read holding registers), count=40, val1=0x0000, val2=0x0001;
2023-05-26;23:48:42.176;DriverRead;MBDRV: Requesting item='BMS', slave=247, addr=37002, func=3 (read holding registers), count=22;
